,Unnamed: 0_x,applicant_id,first_name_x,last_names_x,Psychometrics,Presentation,Date,Location,Unnamed: 0_y,first_name_y,last_names_y,date,self_development,geo_flex,financial_support_self,result,course_interest
1973,2626,19020009,MORGANA,MCAW,51,23,2019/02/27,1,1108,Morgana,Mcaw,2019/02/27,Yes,No,Yes,Fail,Business
1974,2628,19020020,ADELBERT,OAKWELL,50,20,2019/02/27,1,1117,Adelbert,Oakwell,2019/02/27,Yes,Yes,Yes,Pass,Engineering
1975,2629,19020043,HENRYETTA,ALLWELL,60,17,2019/02/27,1,1132,Henryetta,Allwell,2019/02/27,Yes,Yes,Yes,Pass,Business
1976,2631,19020050,GILLIE,MCAULIFFE,57,17,2019/02/27,1,1137,Gillie,Mcauliffe,2019/02/27,Yes,Yes,Yes,Pass,Business
1977,2632,19020055,TIMOTEO,PACK,55,23,2019/02/27,1,1142,Timoteo,Pack,2019/02/27,Yes,Yes,Yes,Pass,Business
1978,2633,19020060,GLEN,SPUNER,63,23,2019/02/27,1,1144,Glen,Spuner,2019/02/27,Yes,Yes,Yes,Fail,Engineering
1979,2634,19020079,JAN,HORROD,63,23,2019/02/27,1,1158,Jan,Horrod,2019/02/27,Yes,Yes,Yes,Pass,Data
1980,2635,19020080,AGGI,WILLETTS,50,22,2019/02/27,1,1159,Aggi,Willetts,2019/02/27,Yes,Yes,Yes,Pass,Data
1981,2636,19020086,BURTIE,CLUBLEY,53,19,2019/02/27,1,1163,Burtie,Clubley,2019/02/27,Yes,Yes,Yes,Pass,Data
1982,2637,19020089,ERMENTRUDE,LARROSA,56,18,2019/02/27,1,1166,Ermentrude,Larrosa,2019/02/27,Yes,Yes,Yes,Pass,Engineering
1983,2638,19020090,MOE,FINNIE,60,25,2019/02/27,1,1167,Moe,Finnie,2019/02/27,Yes,Yes,Yes,Fail,Business
1984,2640,19020137,LYDIE,BROADFIELD,58,15,2019/02/27,1,1196,Lydie,Broadfield,2019/02/27,Yes,Yes,Yes,Pass,Data
1985,2641,19020161,KYLA,CHADBURN,53,23,2019/02/27,1,1214,Kyla,Chadburn,2019/02/27,Yes,Yes,Yes,Pass,Data
1986,2642,19020169,ASHLEY,DEMPSEY,67,19,2019/02/27,1,1219,Ashley,Dempsey,2019/02/27,Yes,Yes,Yes,Pass,Data
1987,2643,19020203,VERINE,DARTER,63,18,2019/02/27,1,1244,Verine,Darter,2019/02/27,Yes,No,Yes,Fail,Data
1988,2644,19020213,ZANETA,ROWBOTTOM,59,19,2019/02/27,1,1254,Zaneta,Rowbottom,2019/02/27,No,Yes,Yes,Fail,Data
1989,2645,19020250,KENDAL,TIMMENS,52,20,2019/02/27,1,1277,Kendal,Timmens,2019/02/27,No,Yes,Yes,Fail,Engineering
1990,2646,19020255,ILAIRE,ORD,51,18,2019/02/27,1,1281,Ilaire,Ord,2019/02/27,Yes,Yes,Yes,Pass,Business
1991,2647,19020269,STANFIELD,COLLISON,54,17,2019/02/27,1,1293,Stanfield,Collison,2019/02/27,Yes,Yes,No,Fail,Data
1992,2648,19020277,MARIANNE,PIETRUSZKA,60,21,2019/02/27,1,1297,Marianne,Pietruszka,2019/02/27,Yes,Yes,Yes,Pass,Data
1993,2649,19020286,CARMEL,RISHWORTH,56,20,2019/02/27,1,1303,Carmel,Rishworth,2019/02/27,Yes,Yes,Yes,Pass,Business
1994,2650,19020289,JASPER,MOEHLE,55,16,2019/02/27,1,1305,Jasper,Moehle,2019/02/27,Yes,Yes,Yes,Pass,Business
1995,2651,19020306,IDALINE,GADEAUX,56,18,2019/02/27,1,1316,Idaline,Gadeaux,2019/02/27,Yes,Yes,Yes,Pass,Data
1996,2652,19020308,ADOLPH,ANDREIA,56,23,2019/02/27,1,1318,Adolph,Andreia,2019/02/27,Yes,Yes,Yes,Pass,Business
1997,2655,19020344,CORETTE,GISLEBERT,54,23,2019/02/27,1,1339,Corette,Gislebert,2019/02/27,Yes,Yes,Yes,Pass,Engineering
1998,2656,19020359,SAMPSON,PRETTEJOHNS,57,23,2019/02/27,1,1351,Sampson,Prettejohns,2019/02/27,Yes,Yes,Yes,Fail,Engineering
1999,2657,19060006,INGELBERT,CLENCH,57,19,2019/06/27,0,623,Ingelbert,Clench,2019/07/27,Yes,Yes,Yes,Pass,Data
2000,2659,19060042,AGUIE,MORRAD,54,20,2019/06/27,0,648,Aguie,Morrad,2019/07/27,Yes,Yes,Yes,Pass,Data
2001,2660,19060051,ALANAH,MATFIN,52,25,2019/06/27,0,654,Alanah,Matfin,2019/07/27,Yes,Yes,Yes,Pass,Business
2002,2661,19060064,DODIE,MCGOWRAN,52,24,2019/06/27,0,662,Dodie,Mcgowran,2019/07/27,Yes,Yes,Yes,Pass,Engineering
2003,2663,19060087,AURORA,JIMSON,57,22,2019/06/27,0,680,Aurora,Jimson,2019/07/27,Yes,Yes,Yes,Pass,Engineering
2004,2664,19060107,ZACHARIE,BANN,57,19,2019/06/27,0,693,Zacharie,Bann,2019/07/27,Yes,Yes,Yes,Pass,Data
2005,2665,19060113,SAVINA,PHYTHIEN,65,20,2019/06/27,0,695,Savina,Phythien,2019/07/27,Yes,Yes,Yes,Pass,Data
2006,2667,19060146,KACEY,SMURTHWAITE,66,18,2019/06/27,0,717,Kacey,Smurthwaite,2019/07/27,Yes,Yes,Yes,Pass,Engineering
2007,2671,19060166,OSBOURNE,WITHERDON,51,15,2019/06/27,0,726,Osbourne,Witherdon,2019/07/27,Yes,Yes,Yes,Pass,Engineering
2008,2672,19060180,ROBENIA,LANDOR,53,16,2019/06/27,0,736,Robenia,Landor,2019/07/27,Yes,Yes,Yes,Pass,Engineering
2009,2673,19060224,BARBETTE,SORTON,58,15,2019/06/27,0,762,Barbette,Sorton,2019/07/27,Yes,Yes,Yes,Pass,Engineering
2010,2674,19060249,CARI,BRADLAUGH,53,19,2019/06/27,0,780,Cari,Bradlaugh,2019/07/27,Yes,Yes,Yes,Pass,Business
2011,2677,19060322,ROCKWELL,GUTTERIDGE,54,21,2019/06/27,0,833,Rockwell,Gutteridge,2019/07/27,Yes,Yes,Yes,Pass,Engineering
2012,2680,19060369,DEAN,DUCHANT,56,25,2019/06/27,0,864,Dean,Duchant,2019/07/27,No,Yes,Yes,Fail,Business
2013,2681,19060374,DERREK,SCARCE,56,18,2019/06/27,0,867,Derrek,Scarce,2019/07/27,Yes,Yes,Yes,Pass,Business
2014,2682,19060395,EIMILE,SANPER,61,20,2019/06/27,0,880,Eimile,Sanper,2019/07/27,Yes,Yes,No,Fail,Data
2015,2683,19060402,DULSEA,WESTFALEN,69,22,2019/06/27,0,886,Dulsea,Westfalen,2019/07/27,No,Yes,Yes,Fail,Data
2016,2684,19060409,CARLY,ASSANDRI,62,23,2019/06/27,0,892,Carly,Assandri,2019/07/27,Yes,Yes,Yes,Pass,Data
2017,2685,19060410,TREMAIN,BAROSCH,59,16,2019/06/27,0,893,Tremain,Barosch,2019/07/27,Yes,Yes,Yes,Pass,Business
2018,2686,19060418,BELIA,LOSSELJONG,52,24,2019/06/27,0,899,Belia,Losseljong,2019/07/27,No,Yes,Yes,Fail,Business
2019,2687,19060437,ROSENE,YEARNSLEY,66,18,2019/06/27,0,915,Rosene,Yearnsley,2019/07/27,Yes,No,Yes,Fail,Business
2020,2688,19030027,FRANCISKUS,LETHARDY,55,20,2019/03/27,1,1617,Franciskus,Lethardy,2019/03/27,Yes,Yes,Yes,Pass,Business
2021,2689,19030034,FRANKIE,MABEE,55,22,2019/03/27,1,1622,Frankie,Mabee,2019/03/27,Yes,Yes,Yes,Pass,Business
2022,2690,19030038,FERDIE,GLYNE,64,23,2019/03/27,1,1626,Ferdie,Glyne,2019/03/27,Yes,Yes,Yes,Pass,Data
2023,2692,19030095,GASPARO,OVERILL,68,23,2019/03/27,1,1661,Gasparo,Overill,2019/03/27,Yes,Yes,Yes,Pass,Data
2024,2693,19030107,DARB,HEINSSEN,61,19,2019/03/27,1,1668,Darb,Heinssen,2019/03/27,Yes,No,Yes,Fail,Business
2025,2694,19030130,STEPHANI,LIBBY,55,17,2019/03/27,1,1687,Stephani,Libby,2019/03/27,Yes,No,Yes,Fail,Business
2026,2695,19030135,WHITNEY,WOODGER,54,15,2019/03/27,1,1690,Whitney,Woodger,2019/03/27,Yes,Yes,Yes,Pass,Data
2027,2697,19030158,ROZAMOND,WILTON,50,19,2019/03/27,1,1701,Rozamond,Wilton,2019/03/27,Yes,Yes,Yes,Pass,Engineering
2028,2698,19030161,AUBERT,CAWTHERAY,61,21,2019/03/27,1,1704,Aubert,Cawtheray,2019/03/27,Yes,Yes,Yes,Pass,Business
2029,2699,19030182,ELSA,HALLGARTH,57,23,2019/03/27,1,1717,Elsa,Hallgarth,2019/03/27,Yes,Yes,Yes,Fail,Business
2030,2701,19030199,WEB,SEGRAVE,54,24,2019/03/27,1,1728,Web,Segrave,2019/03/27,Yes,Yes,Yes,Pass,Business
2031,2702,19030225,PHYLYS,FLORY,65,19,2019/03/27,1,1749,Phylys,Flory,2019/03/27,Yes,Yes,No,Fail,Business
2032,2703,19030237,KEELEY,OSBURN,64,22,2019/03/27,1,1757,Keeley,Osburn,2019/03/27,Yes,Yes,Yes,Fail,Engineering
2033,2704,19030240,CHARO,LORENT,57,18,2019/03/27,1,1760,Charo,Lorent,2019/03/27,Yes,Yes,Yes,Pass,Business
2034,2705,19030245,STACEY,DEVUYST,64,26,2019/03/27,1,1763,Stacey,DeVuyst,2019/03/27,Yes,Yes,Yes,Pass,Business
2035,2706,19030251,MYRLENE,OLYFANT,51,23,2019/03/27,1,1765,Myrlene,Olyfant,2019/03/27,Yes,Yes,Yes,Pass,Business
2036,2709,19030298,REGAN,DYBALL,65,20,2019/03/27,1,1793,Regan,Dyball,2019/03/27,Yes,Yes,Yes,Pass,Engineering
2037,2710,19030305,CYBIL,MANDRAKE,50,19,2019/03/27,1,1797,Cybil,Mandrake,2019/03/27,Yes,Yes,Yes,Pass,Data
2038,2711,19030341,ROZANNE,BURHOUSE,56,21,2019/03/27,1,1824,Rozanne,Burhouse,2019/03/27,Yes,No,Yes,Fail,Data
2039,2713,19030346,ADELBERT,VERRICK,60,24,2019/03/27,1,1829,Adelbert,Verrick,2019/03/27,Yes,Yes,Yes,Pass,Business
2040,2716,19110031,LINDSEY,ANSTEY,50,23,2019/11/27,1,2112,Lindsey,Anstey,2019/11/27,No,No,Yes,Fail,Business
2041,2718,19110042,MABEL,WATTINS,61,22,2019/11/27,1,2122,Mabel,Wattins,2019/11/27,Yes,Yes,Yes,Fail,Business
2042,2719,19110051,BENTON,CULLEN,54,17,2019/11/27,1,2125,Benton,Cullen,2019/11/27,Yes,Yes,Yes,Pass,Data
2043,2721,19110066,CLAUDELLE,VASNETSOV,52,19,2019/11/27,1,2132,Claudelle,Vasnetsov,2019/11/27,Yes,Yes,Yes,Pass,Business
2044,2723,19110084,KONSTANZE,TRYNOR,56,21,2019/11/27,1,2143,Konstanze,Trynor,2019/11/27,Yes,Yes,Yes,Pass,Business
2045,2725,19110095,CONSUELO,PENGELLEY,53,16,2019/11/27,1,2149,Consuelo,Pengelley,2019/11/27,No,Yes,Yes,Fail,Data
2046,2726,19110100,KORALLE,BARTOCCI,59,19,2019/11/27,1,2152,Koralle,Bartocci,2019/11/27,Yes,Yes,Yes,Pass,Business
2047,2728,19110106,BIBBIE,GOSFORD,59,23,2019/11/27,1,2154,Bibbie,Gosford,2019/11/27,Yes,Yes,Yes,Pass,Data
2048,2730,19110138,BIL,PEARS,51,16,2019/11/27,1,2171,Bil,Pears,2019/11/27,Yes,Yes,Yes,Pass,Business
2049,2731,19110152,PATRICIO,DYTER,62,22,2019/11/27,1,2176,Patricio,Dyter,2019/11/27,Yes,Yes,Yes,Pass,Business
2050,2732,19110154,MICHELE,BRISTOWE,61,20,2019/11/27,1,2178,Michele,Bristowe,2019/11/27,Yes,Yes,Yes,Pass,Engineering
2051,2735,19110206,JEDD,INGGALL,65,24,2019/11/27,1,2211,Jedd,Inggall,2019/11/27,Yes,Yes,Yes,Pass,Engineering
2052,2737,19110219,AMALEA,HARRELL,54,17,2019/11/27,1,2219,Amalea,Harrell,2019/11/27,Yes,Yes,Yes,Pass,Data
2053,2739,19110239,CLEMENTINE,BRADICK,54,20,2019/11/27,1,2230,Clementine,Bradick,2019/11/27,Yes,Yes,Yes,Pass,Engineering
2054,2741,19110275,AINSLEY,GOGERTY,66,19,2019/11/27,1,2258,Ainsley,Gogerty,2019/11/27,Yes,Yes,No,Fail,Business
2055,2742,19110281,ALASTAIR,FILIPOWICZ,52,16,2019/11/27,1,2261,Alastair,Filipowicz,2019/11/27,Yes,Yes,Yes,Pass,Business
2056,2743,19110283,BRANDER,VICENT,67,19,2019/11/27,1,2263,Brander,Vicent,2019/11/27,Yes,Yes,Yes,Pass,Business
2057,2744,19110287,GENEVA,BELDON,50,17,2019/11/27,1,2267,Geneva,Beldon,2019/11/27,Yes,Yes,Yes,Pass,Business
2058,2745,19110291,ADAMS,LUX,55,20,2019/11/27,1,2269,Adams,Lux,2019/11/27,No,Yes,Yes,Fail,Data
2059,2746,19110321,CESARE,BAYLAY,65,21,2019/11/27,1,2293,Cesare,Baylay,2019/11/27,Yes,Yes,Yes,Pass,Engineering
2060,2747,19110324,ROSMUNDA,BRIMICOMBE,63,24,2019/11/27,1,2294,Rosmunda,Brimicombe,2019/11/27,Yes,Yes,Yes,Pass,Business
2061,2748,19110330,TATUM,JEANNET,69,20,2019/11/27,1,2298,Tatum,Jeannet,2019/11/27,Yes,Yes,Yes,Pass,Data
2062,2750,19110351,DARILL,DRANE,61,18,2019/11/27,1,2310,Darill,Drane,2019/11/27,Yes,Yes,Yes,Pass,Business
2063,2751,19110355,SOLLIE,SPINDLER,59,23,2019/11/27,1,2314,Sollie,Spindler,2019/11/27,Yes,Yes,Yes,Pass,Engineering
2064,2752,19080003,SYDEL,FENNE,61,19,2019/08/28,1,3,Sydel,Fenne,2019/08/28,Yes,Yes,Yes,Pass,Data
2065,2754,19080027,EDGAR,ANNESLEY,57,17,2019/08/28,1,17,Edgar,Annesley,2019/08/28,No,Yes,Yes,Fail,Data
2066,2757,19080089,QUINTA,COWDRAY,65,22,2019/08/28,1,61,Quinta,Cowdray,2019/08/28,Yes,Yes,Yes,Pass,Engineering
2067,2760,19080149,FANNI,POLHILL,52,18,2019/08/28,1,106,Fanni,Polhill,2019/08/28,Yes,Yes,Yes,Fail,Engineering
2068,2761,19080152,ALICIA,HRUSKA,51,15,2019/08/28,1,108,Alicia,Hruska,2019/08/28,Yes,Yes,Yes,Pass,Business
2069,2763,19080187,BERKY,BAILEY,51,22,2019/08/28,1,129,Berky,Bailey,2019/08/28,Yes,Yes,Yes,Pass,Business
2070,2764,19080191,HARRIETT,SAFFIN,58,16,2019/08/28,1,130,Harriett,Saffin,2019/08/28,Yes,Yes,Yes,Pass,Business
2071,2765,19080192,POOH,CHRISTY,60,26,2019/08/28,1,131,Pooh,Christy,2019/08/28,Yes,Yes,Yes,Pass,Data
2072,2766,19080201,ALLINA,GRELKA,55,18,2019/08/28,1,140,Allina,Grelka,2019/08/28,Yes,Yes,Yes,Pass,Engineering
2073,2767,19080216,ROZALIN,SUMMERSCALES,64,26,2019/08/28,1,152,Rozalin,Summerscales,2019/08/28,Yes,Yes,Yes,Pass,Engineering
2074,2768,19080236,CARCE,CAPEL,58,20,2019/08/28,1,170,Carce,Capel,2019/08/28,No,Yes,Yes,Fail,Business
2075,2769,19080299,CORREY,CLEMONT,51,15,2019/08/28,1,213,Correy,Clemont,2019/08/28,Yes,No,Yes,Fail,Data
2076,2770,19080319,BRITT,SUMMERGILL,52,25,2019/08/28,1,224,Britt,Summergill,2019/08/28,Yes,Yes,Yes,Pass,Data
2077,2771,19080324,KINGSLEY,HARDAKER,55,15,2019/08/28,1,227,Kingsley,Hardaker,2019/08/28,Yes,Yes,Yes,Pass,Business
2078,2776,19080358,BO,FARGIE,56,19,2019/08/28,1,247,Bo,Fargie,2019/08/28,Yes,Yes,Yes,Pass,Engineering
2079,2777,19080371,PAULY,GILLBEE,51,20,2019/08/28,1,256,Pauly,Gillbee,2019/08/28,Yes,Yes,Yes,Pass,Business
2080,2778,19080408,SAUNDRA,FUZZENS,57,18,2019/08/28,1,279,Saundra,Fuzzens,2019/08/28,Yes,Yes,Yes,Fail,Business
2081,2779,19080443,COURTNEY,WENMAN,54,15,2019/08/28,1,298,Courtney,Wenman,2019/08/28,No,Yes,Yes,Fail,Engineering
2082,2780,19020000,VACHEL,MCMEEKIN,54,20,2019/02/28,0,1102,Vachel,McMeekin,2019/02/28,Yes,Yes,Yes,Fail,Engineering
2083,2781,19020005,IAN,GIORGIETTO,53,23,2019/02/28,0,1105,Ian,Giorgietto,2019/02/28,Yes,Yes,No,Fail,Engineering
2084,2786,19020078,CROSBY,ELIASSON,67,23,2019/02/28,0,1157,Crosby,Eliasson,2019/02/28,Yes,Yes,Yes,Pass,Business
2085,2787,19020083,KIMBERLEY,MCGEOUCH,64,18,2019/02/28,0,1162,Kimberley,Mcgeouch,2019/02/28,Yes,Yes,Yes,Pass,Data
2086,2788,19020215,GASPARD,DUNN,59,21,2019/02/28,0,1256,Gaspard,Dunn,2019/02/28,Yes,Yes,Yes,Pass,Data
2087,2789,19020231,RICI,WILLINGALE,57,25,2019/02/28,0,1264,Rici,Willingale,2019/02/28,Yes,Yes,Yes,Fail,Business
2088,2790,19020237,AUGUSTE,ARMSTEAD,55,17,2019/02/28,0,1269,Auguste,Armstead,2019/02/28,Yes,Yes,Yes,Pass,Business
2089,2791,19020242,KERBY,TRANFIELD,61,22,2019/02/28,0,1271,Kerby,Tranfield,2019/02/28,Yes,Yes,Yes,Pass,Data
2090,2792,19020243,JEROMY,GAUNTLEY,72,22,2019/02/28,0,1272,Jeromy,Gauntley,2019/02/28,Yes,No,Yes,Fail,Data
2091,2793,19020244,JACOB,ESLEY,62,22,2019/02/28,0,1273,Jacob,Esley,2019/02/28,Yes,Yes,No,Fail,Engineering
2092,2794,19020249,KATLEEN,SIDDON,50,16,2019/02/28,0,1276,Katleen,Siddon,2019/02/28,Yes,Yes,Yes,Pass,Data
2093,2795,19020252,ROSMUNDA,DIONISETTI,54,24,2019/02/28,0,1279,Rosmunda,Dionisetti,2019/02/28,Yes,Yes,Yes,Fail,Business
2094,2797,19020296,ELINORE,BEVIS,51,24,2019/02/28,0,1311,Elinore,Bevis,2019/02/28,No,Yes,Yes,Fail,Engineering
2095,2799,19020309,CASAR,BROSEMAN,64,23,2019/02/28,0,1319,Casar,Broseman,2019/02/28,Yes,Yes,Yes,Pass,Data
2096,2800,19020340,THORPE,PETTETT,50,18,2019/02/28,0,1336,Thorpe,Pettett,2019/02/28,Yes,Yes,Yes,Pass,Business
2097,2801,19020347,ADIANA,ALMEY,58,21,2019/02/28,0,1342,Adiana,Almey,2019/02/28,Yes,Yes,Yes,Pass,Business
2098,2804,19020369,ALICK,PADKIN,57,26,2019/02/28,0,1359,Alick,Padkin,2019/02/28,Yes,No,Yes,Fail,Engineering
2099,2805,19020370,EDGARDO,HEMPHALL,50,17,2019/02/28,0,1360,Edgardo,Hemphall,2019/02/28,Yes,Yes,Yes,Pass,Engineering
2100,2807,19030008,CORDEY,RIGARDEAU,62,21,2019/03/28,0,1602,Cordey,Rigardeau,2019/03/28,Yes,Yes,Yes,Pass,Business
2101,2808,19030018,ROMEO,ROACHE,57,23,2019/03/28,0,1607,Romeo,Roache,2019/03/28,Yes,Yes,Yes,Pass,Business
2102,2809,19030022,BUNNI,LOCARD,54,18,2019/03/28,0,1612,Bunni,Locard,2019/03/28,Yes,Yes,Yes,Pass,Engineering
2103,2810,19030059,ALAN,HEALD,59,21,2019/03/28,0,1642,Alan,Heald,2019/03/28,Yes,Yes,Yes,Pass,Engineering
2104,2811,19030074,ROZE,SOMERBELL,62,24,2019/03/28,0,1649,Roze,Somerbell,2019/03/28,Yes,Yes,Yes,Pass,Business
2105,2812,19030085,EZEQUIEL,GUTCH,52,19,2019/03/28,0,1655,Ezequiel,Gutch,2019/03/28,Yes,Yes,Yes,Pass,Data
2106,2813,19030109,CHANCEY,MOREY,51,22,2019/03/28,0,1670,Chancey,Morey,2019/03/28,Yes,Yes,Yes,Pass,Business
2107,2814,19030116,LEONHARD,FILKIN,57,21,2019/03/28,0,1676,Leonhard,Filkin,2019/03/28,Yes,Yes,Yes,Fail,Data
2108,2815,19030121,NADA,NIESE,58,17,2019/03/28,0,1680,Nada,Niese,2019/03/28,No,Yes,No,Fail,Engineering
2109,2816,19030127,ISAHELLA,HADDLESTON,54,26,2019/03/28,0,1686,Isahella,Haddleston,2019/03/28,No,Yes,Yes,Fail,Data
2110,2818,19030146,ERNIE,PROSCHEK,62,25,2019/03/28,0,1696,Ernie,Proschek,2019/03/28,Yes,No,Yes,Fail,Business
2111,2820,19030179,ALEECE,ADDICOTT,60,18,2019/03/28,0,1713,Aleece,Addicott,2019/03/28,Yes,Yes,Yes,Fail,Business
2112,2821,19030241,CARY,EDWICKE,69,24,2019/03/28,0,1761,Cary,Edwicke,2019/03/28,Yes,Yes,Yes,Pass,Engineering
2113,2823,19030276,DURANT,DELL'ORTO,54,16,2019/03/28,0,1777,Durant,Dell'Orto,2019/03/28,Yes,Yes,Yes,Fail,Data
2114,2825,19030321,CARLY,ROGGE,62,24,2019/03/28,0,1807,Carly,Rogge,2019/03/28,Yes,Yes,Yes,Pass,Engineering
2115,2826,19030324,MAME,KNEAPHSEY,53,24,2019/03/28,0,1810,Mame,Kneaphsey,2019/03/28,Yes,Yes,Yes,Pass,Business
2116,2827,19030333,GLENN,COAKER,59,20,2019/03/28,0,1817,Glenn,Coaker,2019/03/28,Yes,Yes,Yes,Pass,Engineering
2117,2828,19030339,YANCE,GRENFELL,52,15,2019/03/28,0,1822,Yance,Grenfell,2019/03/28,Yes,Yes,Yes,Fail,Business
2118,2830,19030359,OFELIA,CROW,51,21,2019/03/28,0,1837,Ofelia,Crow,2019/03/28,Yes,Yes,Yes,Pass,Data
2119,2831,19030360,NEELY,ALEKSICH,53,20,2019/03/28,0,1838,Neely,Aleksich,2019/03/28,No,Yes,Yes,Fail,Engineering
2120,2832,19050006,HARTWELL,CANDWELL,60,19,2019/05/28,1,1849,Hartwell,Candwell,2019/05/28,Yes,Yes,Yes,Pass,Business
2121,2835,19050077,GRANGER,CARAYOL,51,22,2019/05/28,1,1896,Granger,Carayol,2019/05/28,Yes,Yes,Yes,Fail,Engineering
2122,2841,19050221,IGNACIUS,PLEASAUNCE,55,17,2019/05/28,1,1977,Ignacius,Pleasaunce,2019/05/28,Yes,Yes,Yes,Pass,Engineering
2123,2843,19050235,SLOANE,PHILBROOK,66,19,2019/05/28,1,1986,Sloane,Philbrook,2019/05/28,Yes,Yes,No,Fail,Engineering
2124,2844,19050282,LEE,MCILMOROW,55,20,2019/05/28,1,2021,Lee,Mcilmorow,2019/05/28,Yes,Yes,Yes,Fail,Data
2125,2845,19050300,JIM,JOINT,53,18,2019/05/28,1,2034,Jim,Joint,2019/05/28,Yes,Yes,Yes,Pass,Engineering
2126,2846,19050313,BRITTNEY,REIMER,51,27,2019/05/28,1,2040,Brittney,Reimer,2019/05/28,Yes,No,Yes,Fail,Engineering
2127,2848,19050344,JEROMY,FOMICHKIN,55,21,2019/05/28,1,2063,Jeromy,Fomichkin,2019/05/28,Yes,Yes,Yes,Pass,Engineering
2128,2849,19050349,ROBINSON,STICKLES,58,22,2019/05/28,1,2066,Robinson,Stickles,2019/05/28,Yes,Yes,Yes,Fail,Data
2129,2850,19110050,GARVY,DINSDALE,51,24,2019/11/28,0,2124,Garvy,Dinsdale,2019/11/28,Yes,Yes,Yes,Pass,Business
2130,2852,19110108,FIN,LUNG,52,21,2019/11/28,0,2155,Fin,Lung,2019/11/28,Yes,Yes,Yes,Pass,Engineering
2131,2853,19110117,SHANDIE,MUIR,52,21,2019/11/28,0,2161,Shandie,Muir,2019/11/28,Yes,Yes,Yes,Pass,Engineering
2132,2855,19110147,LIB,HALLIBURTON,54,20,2019/11/28,0,2173,Lib,Halliburton,2019/11/28,Yes,Yes,Yes,Pass,Engineering
2133,2856,19110158,DONALT,PINKSTONE,58,21,2019/11/28,0,2181,Donalt,Pinkstone,2019/11/28,Yes,Yes,Yes,Pass,Engineering
2134,2857,19110160,RAFAELIA,COWE,58,22,2019/11/28,0,2183,Rafaelia,Cowe,2019/11/28,Yes,Yes,Yes,Pass,Business
2135,2858,19110170,TUCKIE,POSTGATE,54,16,2019/11/28,0,2188,Tuckie,Postgate,2019/11/28,Yes,Yes,Yes,Pass,Business
2136,2859,19110188,HORATIA,TRESISE,52,16,2019/11/28,0,2200,Horatia,Tresise,2019/11/28,Yes,Yes,Yes,Pass,Data
2137,2861,19110207,CHERRITA,WINGATE,59,17,2019/11/28,0,2212,Cherrita,Wingate,2019/11/28,Yes,Yes,Yes,Pass,Engineering
2138,2863,19110235,ROBINETT,MCPHATE,56,22,2019/11/28,0,2226,Robinett,Mcphate,2019/11/28,Yes,Yes,Yes,Pass,Business
2139,2864,19110276,FRAYDA,CRICKMOOR,59,23,2019/11/28,0,2259,Frayda,Crickmoor,2019/11/28,Yes,Yes,Yes,Pass,Engineering
2140,2865,19110278,SUZANNA,DUNSTALL,59,16,2019/11/28,0,2260,Suzanna,Dunstall,2019/11/28,Yes,Yes,Yes,Fail,Business
2141,2868,19110303,LANNY,WILLINGHAM,52,16,2019/11/28,0,2277,Lanny,Willingham,2019/11/28,No,Yes,Yes,Fail,Engineering
2142,2869,19110353,MARJA,MORFIELD,68,20,2019/11/28,0,2312,Marja,Morfield,2019/11/28,Yes,Yes,Yes,Pass,Engineering
2143,2871,19080011,HANNAH,MESSUM,56,21,2019/08/29,0,8,Hannah,Messum,2019/08/29,Yes,Yes,Yes,Fail,Data
2144,2872,19080018,KERMY,CAVES,51,21,2019/08/29,0,13,Kermy,Caves,2019/08/29,Yes,No,Yes,Fail,Business
2145,2873,19080036,MAURICE,YAKHIN,63,22,2019/08/29,0,23,Maurice,Yakhin,2019/08/29,Yes,Yes,Yes,Pass,Engineering
2146,2874,19080064,JAE,RENNOLDS,58,15,2019/08/29,0,44,Jae,Rennolds,2019/08/29,Yes,Yes,Yes,Pass,Data
2147,2875,19080075,LINDSEY,GERWOOD,56,18,2019/08/29,0,50,Lindsey,Gerwood,2019/08/29,Yes,Yes,Yes,Fail,Data
2148,2876,19080110,DYLAN,LLEWELLEN,62,16,2019/08/29,0,77,Dylan,Llewellen,2019/08/29,Yes,Yes,No,Fail,Data
2149,2877,19080112,BERRY,FREED,67,15,2019/08/29,0,79,Berry,Freed,2019/08/29,Yes,Yes,Yes,Pass,Business
2150,2878,19080136,FRAZIER,BAYSTON,52,15,2019/08/29,0,96,Frazier,Bayston,2019/08/29,Yes,No,Yes,Fail,Data
2151,2880,19080156,JOELIE,ELFITT,56,18,2019/08/29,0,111,Joelie,Elfitt,2019/08/29,Yes,Yes,No,Fail,Business
2152,2881,19080168,LAZARUS,HOOKE,62,22,2019/08/29,0,117,Lazarus,Hooke,2019/08/29,No,Yes,Yes,Fail,Data
2153,2882,19080171,WINONA,RUBINOWITZ,70,23,2019/08/29,0,120,Winona,Rubinowitz,2019/08/29,Yes,Yes,Yes,Pass,Engineering
2154,2883,19080175,APPOLONIA,JOVIS,51,22,2019/08/29,0,123,Appolonia,Jovis,2019/08/29,Yes,No,No,Fail,Business
2155,2885,19080193,TRIS,LANDREAN,58,24,2019/08/29,0,132,Tris,Landrean,2019/08/29,Yes,Yes,Yes,Pass,Data
2156,2886,19080218,MEAD,STOLTING,56,24,2019/08/29,0,155,Mead,Stolting,2019/08/29,Yes,No,Yes,Fail,Data
